EXCHANGE DATA,TOTAL DEPTH RATIO,DATE
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30495  15408212  38609381  1316824270
1       OKX  30489  34688607  25089277   293397958
2      GATE  30489  12820513  12152331   218479617
3    KUCOIN  30487  22435467  19385323   133684285
4  COINBASE  30478   1376125   2320682    76928831
5  BITFINEX  30497  12888267   4870545    14440309
6  BITSTAMP  30495    342266    366182      763757
7   BITTREX  30481    374133    309524      372397
8    GEMINI  30495     22373     22536       16043",0.4968051904409642,2023-07-11 20:22:20.624951
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30491  15413618  38622928  1314791909
1       OKX  30492  37355101  28046415   293378551
2      GATE  30492  11650186  11347384   217990071
3    KUCOIN  30491  16919769  22701910   133340291
4  COINBASE  30492   1379245   2247148    77453831
5  BITFINEX  30497  10227887   5103642    14325566
6  BITSTAMP  30491    303805    386952      765348
7   BITTREX  30478    405295    327949      373419
8    GEMINI  30486     22390     22464       16043",0.5274006631299564,2023-07-11 20:23:18.418142
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30491  15413618  38622928  1314791909
1       OKX  30492  37355101  28046415   293378551
2      GATE  30492  11650186  11347384   217990071
3    KUCOIN  30491  16919769  22701910   133340291
4  COINBASE  30492   1379245   2247148    77453831
5  BITFINEX  30497  10227887   5103642    14325566
6  BITSTAMP  30491    303805    386952      765348
7   BITTREX  30478    405295    327949      373419
8    GEMINI  30486     22390     22464       16043",0.5274006631299564,2023-07-11 20:24:16.055582
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30491  15413618  38622928  1314791909
1       OKX  30492  37355101  28046415   293378551
2      GATE  30492  11650186  11347384   217990071
3    KUCOIN  30491  16919769  22701910   133340291
4  COINBASE  30492   1379245   2247148    77453831
5  BITFINEX  30497  10227887   5103642    14325566
6  BITSTAMP  30491    303805    386952      765348
7   BITTREX  30478    405295    327949      373419
8    GEMINI  30486     22390     22464       16043",0.5274006631299564,2023-07-11 20:25:14.403056
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30491  15413618  38622928  1314791909
1       OKX  30492  37355101  28046415   293378551
2      GATE  30492  11650186  11347384   217990071
3    KUCOIN  30491  16919769  22701910   133340291
4  COINBASE  30492   1379245   2247148    77453831
5  BITFINEX  30497  10227887   5103642    14325566
6  BITSTAMP  30491    303805    386952      765348
7   BITTREX  30478    405295    327949      373419
8    GEMINI  30486     22390     22464       16043",0.5274006631299564,2023-07-11 20:26:12.613359
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30491  15413618  38622928  1314791909
1       OKX  30492  37355101  28046415   293378551
2      GATE  30492  11650186  11347384   217990071
3    KUCOIN  30491  16919769  22701910   133340291
4  COINBASE  30492   1379245   2247148    77453831
5  BITFINEX  30497  10227887   5103642    14325566
6  BITSTAMP  30491    303805    386952      765348
7   BITTREX  30478    405295    327949      373419
8    GEMINI  30486     22390     22464       16043",0.5274006631299564,2023-07-11 20:27:10.528682
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30491  15413618  38622928  1314791909
1       OKX  30492  37355101  28046415   293378551
2      GATE  30492  11650186  11347384   217990071
3    KUCOIN  30491  16919769  22701910   133340291
4  COINBASE  30492   1379245   2247148    77453831
5  BITFINEX  30497  10227887   5103642    14325566
6  BITSTAMP  30491    303805    386952      765348
7   BITTREX  30478    405295    327949      373419
8    GEMINI  30486     22390     22464       16043",0.5274006631299564,2023-07-11 20:28:08.878090
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30529  16003872  32953253  1307522972
1       OKX  30528  38503395  26602666   292084913
2      GATE  30518  13267698  12725962   217254725
3    KUCOIN  30526  18569799  17871212   132997019
4  COINBASE  30531   1455754   2198345    78177843
5  BITFINEX  30521   5410661   7050043    14351511
6  BITSTAMP  30531    304102    387331      762874
7   BITTREX  30534    405691    328269      373114
8    GEMINI  30479     22412     22486       16025",0.5059665281161231,2023-07-11 20:29:06.384427
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30529  16003872  32953253  1307522972
1       OKX  30528  38503395  26602666   292084913
2      GATE  30518  13267698  12725962   217254725
3    KUCOIN  30526  18569799  17871212   132997019
4  COINBASE  30531   1455754   2198345    78177843
5  BITFINEX  30521   5410661   7050043    14351511
6  BITSTAMP  30531    304102    387331      762874
7   BITTREX  30534    405691    328269      373114
8    GEMINI  30479     22412     22486       16025",0.5059665281161231,2023-07-11 20:30:03.544510
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30529  16003872  32953253  1307522972
1       OKX  30528  38503395  26602666   292084913
2      GATE  30518  13267698  12725962   217254725
3    KUCOIN  30526  18569799  17871212   132997019
4  COINBASE  30531   1455754   2198345    78177843
5  BITFINEX  30521   5410661   7050043    14351511
6  BITSTAMP  30531    304102    387331      762874
7   BITTREX  30534    405691    328269      373114
8    GEMINI  30479     22412     22486       16025",0.5059665281161231,2023-07-11 20:31:01.221466
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30529  16003872  32953253  1307522972
1       OKX  30528  38503395  26602666   292084913
2      GATE  30518  13267698  12725962   217254725
3    KUCOIN  30526  18569799  17871212   132997019
4  COINBASE  30531   1455754   2198345    78177843
5  BITFINEX  30521   5410661   7050043    14351511
6  BITSTAMP  30531    304102    387331      762874
7   BITTREX  30534    405691    328269      373114
8    GEMINI  30479     22412     22486       16025",0.5059665281161231,2023-07-11 20:31:58.314026
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30529  16003872  32953253  1307522972
1       OKX  30528  38503395  26602666   292084913
2      GATE  30518  13267698  12725962   217254725
3    KUCOIN  30526  18569799  17871212   132997019
4  COINBASE  30531   1455754   2198345    78177843
5  BITFINEX  30521   5410661   7050043    14351511
6  BITSTAMP  30531    304102    387331      762874
7   BITTREX  30534    405691    328269      373114
8    GEMINI  30479     22412     22486       16025",0.5059665281161231,2023-07-11 20:32:56.017525
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30529  16003872  32953253  1307522972
1       OKX  30528  38503395  26602666   292084913
2      GATE  30518  13267698  12725962   217254725
3    KUCOIN  30526  18569799  17871212   132997019
4  COINBASE  30531   1455754   2198345    78177843
5  BITFINEX  30521   5410661   7050043    14351511
6  BITSTAMP  30531    304102    387331      762874
7   BITTREX  30534    405691    328269      373114
8    GEMINI  30479     22412     22486       16025",0.5059665281161231,2023-07-11 20:33:54.356016
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30563  16018823  32984040  1304670852
1       OKX  30565  35744436  24952852   289694829
2      GATE  30563  13280094  12737851   216246766
3    KUCOIN  30563  18587148  17887908   132346974
4  COINBASE  30578   1457114   2200399    78685141
5  BITFINEX  30550   9976744   4648150    14371377
6  BITSTAMP  30535    288393    333076      762653
7   BITTREX  30539    388765    307958      373095
8    GEMINI  30550     22446     22334       16076",0.4908092503906024,2023-07-11 20:34:51.912146
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30563  16018823  32984040  1304670852
1       OKX  30565  35744436  24952852   289694829
2      GATE  30563  13280094  12737851   216246766
3    KUCOIN  30563  18587148  17887908   132346974
4  COINBASE  30578   1457114   2200399    78685141
5  BITFINEX  30550   9976744   4648150    14371377
6  BITSTAMP  30535    288393    333076      762653
7   BITTREX  30539    388765    307958      373095
8    GEMINI  30550     22446     22334       16076",0.4908092503906024,2023-07-11 20:35:49.267161
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30563  16018823  32984040  1304670852
1       OKX  30565  35744436  24952852   289694829
2      GATE  30563  13280094  12737851   216246766
3    KUCOIN  30563  18587148  17887908   132346974
4  COINBASE  30578   1457114   2200399    78685141
5  BITFINEX  30550   9976744   4648150    14371377
6  BITSTAMP  30535    288393    333076      762653
7   BITTREX  30539    388765    307958      373095
8    GEMINI  30550     22446     22334       16076",0.4908092503906024,2023-07-11 20:36:46.802932
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30563  16018823  32984040  1304670852
1       OKX  30565  35744436  24952852   289694829
2      GATE  30563  13280094  12737851   216246766
3    KUCOIN  30563  18587148  17887908   132346974
4  COINBASE  30578   1457114   2200399    78685141
5  BITFINEX  30550   9976744   4648150    14371377
6  BITSTAMP  30535    288393    333076      762653
7   BITTREX  30539    388765    307958      373095
8    GEMINI  30550     22446     22334       16076",0.4908092503906024,2023-07-11 20:37:44.149956
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30563  16018823  32984040  1304670852
1       OKX  30565  35744436  24952852   289694829
2      GATE  30563  13280094  12737851   216246766
3    KUCOIN  30563  18587148  17887908   132346974
4  COINBASE  30578   1457114   2200399    78685141
5  BITFINEX  30550   9976744   4648150    14371377
6  BITSTAMP  30535    288393    333076      762653
7   BITTREX  30539    388765    307958      373095
8    GEMINI  30550     22446     22334       16076",0.4908092503906024,2023-07-11 20:38:41.433983
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30563  16018823  32984040  1304670852
1       OKX  30565  35744436  24952852   289694829
2      GATE  30563  13280094  12737851   216246766
3    KUCOIN  30563  18587148  17887908   132346974
4  COINBASE  30578   1457114   2200399    78685141
5  BITFINEX  30550   9976744   4648150    14371377
6  BITSTAMP  30535    288393    333076      762653
7   BITTREX  30539    388765    307958      373095
8    GEMINI  30550     22446     22334       16076",0.4908092503906024,2023-07-11 20:39:39.182969
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30543  19135471  27492329  1302297332
1       OKX  30544  35746575  24954345   289704868
2      GATE  30547  11200941  14325978   216341127
3    KUCOIN  30544  17409157  17390694   131696722
4  COINBASE  30548   1351953   2152059    79064332
5  BITFINEX  30551   7828586   5996345    14283570
6  BITSTAMP  30536    287859    283168      762663
7   BITTREX  30564    417384    259729      371876
8    GEMINI  30551     22436     22332       16076",0.4885957920419934,2023-07-11 20:40:36.465851
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30543  19135471  27492329  1302297332
1       OKX  30544  35746575  24954345   289704868
2      GATE  30547  11200941  14325978   216341127
3    KUCOIN  30544  17409157  17390694   131696722
4  COINBASE  30548   1351953   2152059    79064332
5  BITFINEX  30551   7828586   5996345    14283570
6  BITSTAMP  30536    287859    283168      762663
7   BITTREX  30564    417384    259729      371876
8    GEMINI  30551     22436     22332       16076",0.4885957920419934,2023-07-11 20:41:33.500447
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30543  19135471  27492329  1302297332
1       OKX  30544  35746575  24954345   289704868
2      GATE  30547  11200941  14325978   216341127
3    KUCOIN  30544  17409157  17390694   131696722
4  COINBASE  30548   1351953   2152059    79064332
5  BITFINEX  30551   7828586   5996345    14283570
6  BITSTAMP  30536    287859    283168      762663
7   BITTREX  30564    417384    259729      371876
8    GEMINI  30551     22436     22332       16076",0.4885957920419934,2023-07-11 20:42:31.016496
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30543  19135471  27492329  1302297332
1       OKX  30544  35746575  24954345   289704868
2      GATE  30547  11200941  14325978   216341127
3    KUCOIN  30544  17409157  17390694   131696722
4  COINBASE  30548   1351953   2152059    79064332
5  BITFINEX  30551   7828586   5996345    14283570
6  BITSTAMP  30536    287859    283168      762663
7   BITTREX  30564    417384    259729      371876
8    GEMINI  30551     22436     22332       16076",0.4885957920419934,2023-07-11 20:43:28.736274
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30543  19135471  27492329  1302297332
1       OKX  30544  35746575  24954345   289704868
2      GATE  30547  11200941  14325978   216341127
3    KUCOIN  30544  17409157  17390694   131696722
4  COINBASE  30548   1351953   2152059    79064332
5  BITFINEX  30551   7828586   5996345    14283570
6  BITSTAMP  30536    287859    283168      762663
7   BITTREX  30564    417384    259729      371876
8    GEMINI  30551     22436     22332       16076",0.4885957920419934,2023-07-11 20:44:26.114448
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30547  19009182  27105489  1300609267
1       OKX  30546  32959874  25675667   287789446
2      GATE  30555  11193060  14315898   215527231
3    KUCOIN  30543  19166664  18187135   127783631
4  COINBASE  30546   1436140   2273954    79386341
5  BITFINEX  30551   6897768   5373746    14296311
6  BITSTAMP  30551    290055    367214      762923
7   BITTREX  30573    398824    262172      371496
8    GEMINI  30553     22413     22324       16074",0.4959723506036342,2023-07-11 20:47:27.695381
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30547  19009182  27105489  1300609267
1       OKX  30546  32959874  25675667   287789446
2      GATE  30555  11193060  14315898   215527231
3    KUCOIN  30543  19166664  18187135   127783631
4  COINBASE  30546   1436140   2273954    79386341
5  BITFINEX  30551   6897768   5373746    14296311
6  BITSTAMP  30551    290055    367214      762923
7   BITTREX  30573    398824    262172      371496
8    GEMINI  30553     22413     22324       16074",0.4959723506036342,2023-07-11 20:48:25.086852
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30547  19009182  27105489  1300609267
1       OKX  30546  32959874  25675667   287789446
2      GATE  30555  11193060  14315898   215527231
3    KUCOIN  30543  19166664  18187135   127783631
4  COINBASE  30546   1436140   2273954    79386341
5  BITFINEX  30551   6897768   5373746    14296311
6  BITSTAMP  30551    290055    367214      762923
7   BITTREX  30573    398824    262172      371496
8    GEMINI  30553     22413     22324       16074",0.4959723506036342,2023-07-11 20:49:22.684829
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30547  19009182  27105489  1300609267
1       OKX  30546  32959874  25675667   287789446
2      GATE  30555  11193060  14315898   215527231
3    KUCOIN  30543  19166664  18187135   127783631
4  COINBASE  30546   1436140   2273954    79386341
5  BITFINEX  30551   6897768   5373746    14296311
6  BITSTAMP  30551    290055    367214      762923
7   BITTREX  30573    398824    262172      371496
8    GEMINI  30553     22413     22324       16074",0.4959723506036342,2023-07-11 20:50:20.465272
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30547  19009182  27105489  1300609267
1       OKX  30546  32959874  25675667   287789446
2      GATE  30555  11193060  14315898   215527231
3    KUCOIN  30543  19166664  18187135   127783631
4  COINBASE  30546   1436140   2273954    79386341
5  BITFINEX  30551   6897768   5373746    14296311
6  BITSTAMP  30551    290055    367214      762923
7   BITTREX  30573    398824    262172      371496
8    GEMINI  30553     22413     22324       16074",0.4959723506036342,2023-07-11 20:51:17.631301
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30547  19009182  27105489  1300609267
1       OKX  30546  32959874  25675667   287789446
2      GATE  30555  11193060  14315898   215527231
3    KUCOIN  30543  19166664  18187135   127783631
4  COINBASE  30546   1436140   2273954    79386341
5  BITFINEX  30551   6897768   5373746    14296311
6  BITSTAMP  30551    290055    367214      762923
7   BITTREX  30573    398824    262172      371496
8    GEMINI  30553     22413     22324       16074",0.4959723506036342,2023-07-11 20:52:15.599225
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30558  17724949  27810457  1288491123
1       OKX  30557  37251730  28873615   285011572
2      GATE  30563  15163836  12439408   213849006
3    KUCOIN  30559  23910397  17498483   123909724
4  COINBASE  30565   1415165   2206542    79968485
5  BITFINEX  30558   7893375   4773226    14023185
6  BITSTAMP  30575    279818    381456      759188
7   BITTREX  30584    461426    269892      371587
8    GEMINI  30554     22424     22337       16059",0.4652165446596127,2023-07-11 20:53:13.374436
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30558  17724949  27810457  1288491123
1       OKX  30557  37251730  28873615   285011572
2      GATE  30563  15163836  12439408   213849006
3    KUCOIN  30559  23910397  17498483   123909724
4  COINBASE  30565   1415165   2206542    79968485
5  BITFINEX  30558   7893375   4773226    14023185
6  BITSTAMP  30575    279818    381456      759188
7   BITTREX  30584    461426    269892      371587
8    GEMINI  30554     22424     22337       16059",0.4652165446596127,2023-07-11 20:54:10.669923
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30558  17724949  27810457  1288491123
1       OKX  30557  37251730  28873615   285011572
2      GATE  30563  15163836  12439408   213849006
3    KUCOIN  30559  23910397  17498483   123909724
4  COINBASE  30565   1415165   2206542    79968485
5  BITFINEX  30558   7893375   4773226    14023185
6  BITSTAMP  30575    279818    381456      759188
7   BITTREX  30584    461426    269892      371587
8    GEMINI  30554     22424     22337       16059",0.4652165446596127,2023-07-11 20:55:07.818149
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30558  17724949  27810457  1288491123
1       OKX  30557  37251730  28873615   285011572
2      GATE  30563  15163836  12439408   213849006
3    KUCOIN  30559  23910397  17498483   123909724
4  COINBASE  30565   1415165   2206542    79968485
5  BITFINEX  30558   7893375   4773226    14023185
6  BITSTAMP  30575    279818    381456      759188
7   BITTREX  30584    461426    269892      371587
8    GEMINI  30554     22424     22337       16059",0.4652165446596127,2023-07-11 20:56:05.038399
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30558  17724949  27810457  1288491123
1       OKX  30557  37251730  28873615   285011572
2      GATE  30563  15163836  12439408   213849006
3    KUCOIN  30559  23910397  17498483   123909724
4  COINBASE  30565   1415165   2206542    79968485
5  BITFINEX  30558   7893375   4773226    14023185
6  BITSTAMP  30575    279818    381456      759188
7   BITTREX  30584    461426    269892      371587
8    GEMINI  30554     22424     22337       16059",0.4652165446596127,2023-07-11 20:57:02.394428
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30558  17724949  27810457  1288491123
1       OKX  30557  37251730  28873615   285011572
2      GATE  30563  15163836  12439408   213849006
3    KUCOIN  30559  23910397  17498483   123909724
4  COINBASE  30565   1415165   2206542    79968485
5  BITFINEX  30558   7893375   4773226    14023185
6  BITSTAMP  30575    279818    381456      759188
7   BITTREX  30584    461426    269892      371587
8    GEMINI  30554     22424     22337       16059",0.4652165446596127,2023-07-11 20:57:59.786038
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30577  20322318  23097078  1247568628
1       OKX  30581  50785332  21960416   277293145
2      GATE  30581  14368946  10718402   209752822
3    KUCOIN  30578  22601885  16713658   119592023
4  COINBASE  30585   1302955   2001780    80302107
5  BITFINEX  30576   6030416   4413246    14047652
6  BITSTAMP  30592    285306    286418      750527
7   BITTREX  30587    470966    313998      371320
8    GEMINI  30548     22435     22348       16016",0.396723512469554,2023-07-11 21:00:59.735993
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30577  20322318  23097078  1247568628
1       OKX  30581  50785332  21960416   277293145
2      GATE  30581  14368946  10718402   209752822
3    KUCOIN  30578  22601885  16713658   119592023
4  COINBASE  30585   1302955   2001780    80302107
5  BITFINEX  30576   6030416   4413246    14047652
6  BITSTAMP  30592    285306    286418      750527
7   BITTREX  30587    470966    313998      371320
8    GEMINI  30548     22435     22348       16016",0.396723512469554,2023-07-11 21:01:57.540578
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30577  20322318  23097078  1247568628
1       OKX  30581  50785332  21960416   277293145
2      GATE  30581  14368946  10718402   209752822
3    KUCOIN  30578  22601885  16713658   119592023
4  COINBASE  30585   1302955   2001780    80302107
5  BITFINEX  30576   6030416   4413246    14047652
6  BITSTAMP  30592    285306    286418      750527
7   BITTREX  30587    470966    313998      371320
8    GEMINI  30548     22435     22348       16016",0.396723512469554,2023-07-11 21:02:55.552970
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30577  20322318  23097078  1247568628
1       OKX  30581  50785332  21960416   277293145
2      GATE  30581  14368946  10718402   209752822
3    KUCOIN  30578  22601885  16713658   119592023
4  COINBASE  30585   1302955   2001780    80302107
5  BITFINEX  30576   6030416   4413246    14047652
6  BITSTAMP  30592    285306    286418      750527
7   BITTREX  30587    470966    313998      371320
8    GEMINI  30548     22435     22348       16016",0.396723512469554,2023-07-11 21:03:55.180592
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30577  20322318  23097078  1247568628
1       OKX  30581  50785332  21960416   277293145
2      GATE  30581  14368946  10718402   209752822
3    KUCOIN  30578  22601885  16713658   119592023
4  COINBASE  30585   1302955   2001780    80302107
5  BITFINEX  30576   6030416   4413246    14047652
6  BITSTAMP  30592    285306    286418      750527
7   BITTREX  30587    470966    313998      371320
8    GEMINI  30548     22435     22348       16016",0.396723512469554,2023-07-11 21:04:52.445106
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30577  20322318  23097078  1247568628
1       OKX  30581  50785332  21960416   277293145
2      GATE  30581  14368946  10718402   209752822
3    KUCOIN  30578  22601885  16713658   119592023
4  COINBASE  30585   1302955   2001780    80302107
5  BITFINEX  30576   6030416   4413246    14047652
6  BITSTAMP  30592    285306    286418      750527
7   BITTREX  30587    470966    313998      371320
8    GEMINI  30548     22435     22348       16016",0.396723512469554,2023-07-11 21:05:50.598589
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30604  24741064  21078120  1221172452
1       OKX  30604  50820115  21975457   268344324
2      GATE  30606  10529344  11705192   205173756
3    KUCOIN  30602  22415960  17834685   116177108
4  COINBASE  30607   1261248   2017595    71123520
5  BITFINEX  30599   5619102   5908130     9858679
6  BITSTAMP  30581    286563    284276      740355
7   BITTREX  30578    472986    315594      370615
8    GEMINI  30597     22462     22351       15836",0.40158705918717497,2023-07-11 21:06:48.774221
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30604  24741064  21078120  1221172452
1       OKX  30604  50820115  21975457   268344324
2      GATE  30606  10529344  11705192   205173756
3    KUCOIN  30602  22415960  17834685   116177108
4  COINBASE  30607   1261248   2017595    71123520
5  BITFINEX  30599   5619102   5908130     9858679
6  BITSTAMP  30581    286563    284276      740355
7   BITTREX  30578    472986    315594      370615
8    GEMINI  30597     22462     22351       15836",0.40158705918717497,2023-07-11 21:07:46.390563
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30604  24741064  21078120  1221172452
1       OKX  30604  50820115  21975457   268344324
2      GATE  30606  10529344  11705192   205173756
3    KUCOIN  30602  22415960  17834685   116177108
4  COINBASE  30607   1261248   2017595    71123520
5  BITFINEX  30599   5619102   5908130     9858679
6  BITSTAMP  30581    286563    284276      740355
7   BITTREX  30578    472986    315594      370615
8    GEMINI  30597     22462     22351       15836",0.40158705918717497,2023-07-11 21:08:44.104183
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30604  24741064  21078120  1221172452
1       OKX  30604  50820115  21975457   268344324
2      GATE  30606  10529344  11705192   205173756
3    KUCOIN  30602  22415960  17834685   116177108
4  COINBASE  30607   1261248   2017595    71123520
5  BITFINEX  30599   5619102   5908130     9858679
6  BITSTAMP  30581    286563    284276      740355
7   BITTREX  30578    472986    315594      370615
8    GEMINI  30597     22462     22351       15836",0.40158705918717497,2023-07-11 21:09:42.734627
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30604  24741064  21078120  1221172452
1       OKX  30604  50820115  21975457   268344324
2      GATE  30606  10529344  11705192   205173756
3    KUCOIN  30602  22415960  17834685   116177108
4  COINBASE  30607   1261248   2017595    71123520
5  BITFINEX  30599   5619102   5908130     9858679
6  BITSTAMP  30581    286563    284276      740355
7   BITTREX  30578    472986    315594      370615
8    GEMINI  30597     22462     22351       15836",0.40158705918717497,2023-07-11 21:10:40.741271
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30604  24741064  21078120  1221172452
1       OKX  30604  50820115  21975457   268344324
2      GATE  30606  10529344  11705192   205173756
3    KUCOIN  30602  22415960  17834685   116177108
4  COINBASE  30607   1261248   2017595    71123520
5  BITFINEX  30599   5619102   5908130     9858679
6  BITSTAMP  30581    286563    284276      740355
7   BITTREX  30578    472986    315594      370615
8    GEMINI  30597     22462     22351       15836",0.40158705918717497,2023-07-11 21:11:38.727068
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30622  24492459  21051709  1173739316
1       OKX  30624  43247246  25862743   261659967
2      GATE  30625  14000017  12396873   197303487
3    KUCOIN  30618  23625089  17779791   112622875
4  COINBASE  30601   1342207   2155756    71174739
5  BITFINEX  30622   6341030   4217699     9873726
6  BITSTAMP  30603    253361    279528      737358
7   BITTREX  30622    528965    340594      340146
8    GEMINI  30598     22476     22371       15754",0.41512423966838174,2023-07-11 21:12:37.639371
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30622  24492459  21051709  1173739316
1       OKX  30624  43247246  25862743   261659967
2      GATE  30625  14000017  12396873   197303487
3    KUCOIN  30618  23625089  17779791   112622875
4  COINBASE  30601   1342207   2155756    71174739
5  BITFINEX  30622   6341030   4217699     9873726
6  BITSTAMP  30603    253361    279528      737358
7   BITTREX  30622    528965    340594      340146
8    GEMINI  30598     22476     22371       15754",0.41512423966838174,2023-07-11 21:13:35.619296
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30622  24492459  21051709  1173739316
1       OKX  30624  43247246  25862743   261659967
2      GATE  30625  14000017  12396873   197303487
3    KUCOIN  30618  23625089  17779791   112622875
4  COINBASE  30601   1342207   2155756    71174739
5  BITFINEX  30622   6341030   4217699     9873726
6  BITSTAMP  30603    253361    279528      737358
7   BITTREX  30622    528965    340594      340146
8    GEMINI  30598     22476     22371       15754",0.41512423966838174,2023-07-11 21:14:33.556291
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30622  24492459  21051709  1173739316
1       OKX  30624  43247246  25862743   261659967
2      GATE  30625  14000017  12396873   197303487
3    KUCOIN  30618  23625089  17779791   112622875
4  COINBASE  30601   1342207   2155756    71174739
5  BITFINEX  30622   6341030   4217699     9873726
6  BITSTAMP  30603    253361    279528      737358
7   BITTREX  30622    528965    340594      340146
8    GEMINI  30598     22476     22371       15754",0.41512423966838174,2023-07-11 21:15:31.321090
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30622  24492459  21051709  1173739316
1       OKX  30624  43247246  25862743   261659967
2      GATE  30625  14000017  12396873   197303487
3    KUCOIN  30618  23625089  17779791   112622875
4  COINBASE  30601   1342207   2155756    71174739
5  BITFINEX  30622   6341030   4217699     9873726
6  BITSTAMP  30603    253361    279528      737358
7   BITTREX  30622    528965    340594      340146
8    GEMINI  30598     22476     22371       15754",0.41512423966838174,2023-07-11 21:16:28.756586
